Model ID,Model Name,Provider,Family/Gen,Version,Status,Archetype,Routing Surface,Surface Type,Auth on Dell,Billing Class,Runs Local on Dell,Reasoning,Math,Research/Synthesis,Knowledge/Recency,Research & Reasoning ★,Code Gen,Agentic SWE,Polyglot/Refactor,Debug/Comprehension,Coding & Engineering ★,Tool Calling,Autonomy/Long-horizon,Computer/Browser Use,Instruction Adherence,Agentic & Tool Calling ★,Creative Writing,Prose/Editing,Summarization,Multilingual,Creative & Language ★,Data Analysis,Forecasting,Structured Extraction,Quant Reasoning,Predictive & Analytical ★,Vision,Doc/Chart/OCR,Audio,Multimodal ★,Speed (tok/s),Latency,Context Capacity,Cost-Efficiency,Performance & Economy ★,Factuality,Consistency,Safety/Refusal,Robustness,Reliability & Safety ★,POWER LEVEL,Context Window,Max Output,$/MTok In,$/MTok Out,consequence_max,rating_instruction,rating_quality,Recommended Roles,Avoid For,Confidence,Sources,Last Verified
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,Meta,Llama 3.1,8b,Legacy,Open-Weight / Fast,Together AI,Aggregator,Not-keyed,metered (not configured),No,6.0,5.4,5.4,6.0,5.7,5.8,5.0,5.4,5.8,5.5,6.0,5.6,5.0,6.2,5.7,6.4,6.4,6.2,6.6,6.4,5.6,5.0,6.2,5.8,5.7,,,,,9.2,9.2,7,9.4,8.7,6.2,6.4,6.6,6.2,6.3,6.2,128K,,,,medium,3,3,Ultra-fast cheap open-weight (Groq instant),Depth,M,3.1 small; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,Meta,Llama 3.1,8b,Legacy,Open-Weight / Fast,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,6.0,5.4,5.4,6.0,5.7,5.8,5.0,5.4,5.8,5.5,6.0,5.6,5.0,6.2,5.7,6.4,6.4,6.2,6.6,6.4,5.6,5.0,6.2,5.8,5.7,,,,,9.2,9.2,7,9.4,8.7,6.2,6.4,6.6,6.2,6.3,6.2,128K,,,,medium,3,3,Ultra-fast cheap open-weight (Groq instant),Depth,M,3.1 small; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.1-8B-Instruct,Llama 3.1 8B,Meta,Llama 3.1,8b,Legacy,Open-Weight / Fast,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,6.0,5.4,5.4,6.0,5.7,5.8,5.0,5.4,5.8,5.5,6.0,5.6,5.0,6.2,5.7,6.4,6.4,6.2,6.6,6.4,5.6,5.0,6.2,5.8,5.7,,,,,9.2,9.2,7,9.4,8.7,6.2,6.4,6.6,6.2,6.3,6.2,128K,,,,medium,3,3,Ultra-fast cheap open-weight (Groq instant),Depth,M,3.1 small; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.2-90B-Vision-Instruct,Llama 3.2 90B Vision,Meta,Llama 3.2,90b-vision,Legacy,Open Multimodal,Together AI,Aggregator,Not-keyed,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.6,5.8,6.2,6.6,6.3,6.6,6.2,5.8,6.8,6.3,7.0,7.0,6.8,7.2,7.0,6.4,5.8,6.6,6.4,6.3,7.6,7.4,,7.5,7.5,7.5,7,8.5,7.6,6.8,7.0,7.0,6.8,6.9,6.7,128K,,,,high,3,3,Open-weight vision-language,,M,Llama vision; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.2-90B-Vision-Instruct,Llama 3.2 90B Vision,Meta,Llama 3.2,90b-vision,Legacy,Open Multimodal,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.6,5.8,6.2,6.6,6.3,6.6,6.2,5.8,6.8,6.3,7.0,7.0,6.8,7.2,7.0,6.4,5.8,6.6,6.4,6.3,7.6,7.4,,7.5,7.5,7.5,7,8.5,7.6,6.8,7.0,7.0,6.8,6.9,6.7,128K,,,,high,3,3,Open-weight vision-language,,M,Llama vision; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
meta-llama/Llama-3.2-90B-Vision-Instruct,Llama 3.2 90B Vision,Meta,Llama 3.2,90b-vision,Legacy,Open Multimodal,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.0,6.4,6.4,7.0,6.7,6.6,5.8,6.2,6.6,6.3,6.6,6.2,5.8,6.8,6.3,7.0,7.0,6.8,7.2,7.0,6.4,5.8,6.6,6.4,6.3,7.6,7.4,,7.5,7.5,7.5,7,8.5,7.6,6.8,7.0,7.0,6.8,6.9,6.7,128K,,,,high,3,3,Open-weight vision-language,,M,Llama vision; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-large-3-25-12,Mistral Large 3,Mistral,Mistral Large,3,Current,Open/Flagship (MoE),Mistral API,HTTP API,Not-keyed,metered (not configured),No,8.2,7.8,7.8,8.0,7.9,8.0,7.4,7.6,8.0,7.8,8.0,7.6,7.4,8.0,7.8,8.2,8.2,8.0,8.6,8.2,7.6,7.0,8.0,7.8,7.6,,,,,7.5,7.5,7,7.5,7.4,7.8,7.8,7.8,7.6,7.8,7.8,256K,,,,high,4,4,"European flagship, strong multilingual, tool use",,M,Top-tier Mistral MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-large-3-25-12,Mistral Large 3,Mistral,Mistral Large,3,Current,Open/Flagship (MoE),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,8.2,7.8,7.8,8.0,7.9,8.0,7.4,7.6,8.0,7.8,8.0,7.6,7.4,8.0,7.8,8.2,8.2,8.0,8.6,8.2,7.6,7.0,8.0,7.8,7.6,,,,,7.5,7.5,7,7.5,7.4,7.8,7.8,7.8,7.6,7.8,7.8,256K,,,,high,4,4,"European flagship, strong multilingual, tool use",,M,Top-tier Mistral MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-large-3-25-12,Mistral Large 3,Mistral,Mistral Large,3,Current,Open/Flagship (MoE),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.2,7.8,7.8,8.0,7.9,8.0,7.4,7.6,8.0,7.8,8.0,7.6,7.4,8.0,7.8,8.2,8.2,8.0,8.6,8.2,7.6,7.0,8.0,7.8,7.6,,,,,7.5,7.5,7,7.5,7.4,7.8,7.8,7.8,7.6,7.8,7.8,256K,,,,high,4,4,"European flagship, strong multilingual, tool use",,M,Top-tier Mistral MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
devstral-2-25-12,Devstral 2,Mistral,Devstral,2,Current,Coder Specialist,Mistral API,HTTP API,Not-keyed,metered (not configured),No,7.6,7.2,7.2,7.6,7.4,8.4,8.0,8.0,8.4,8.2,8.2,8.0,7.6,8.2,8.0,7.2,7.4,7.2,7.4,7.3,7.4,6.8,7.8,7.8,7.5,,,,,7.8,7.8,7,8.0,7.7,7.6,7.8,7.6,7.6,7.6,7.7,256K,,,,high,4,4,Open coding/agentic SWE model,Non-coding creative,M,Mistral software-dev model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
devstral-2-25-12,Devstral 2,Mistral,Devstral,2,Current,Coder Specialist,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.6,7.2,7.2,7.6,7.4,8.4,8.0,8.0,8.4,8.2,8.2,8.0,7.6,8.2,8.0,7.2,7.4,7.2,7.4,7.3,7.4,6.8,7.8,7.8,7.5,,,,,7.8,7.8,7,8.0,7.7,7.6,7.8,7.6,7.6,7.6,7.7,256K,,,,high,4,4,Open coding/agentic SWE model,Non-coding creative,M,Mistral software-dev model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-medium-3-5-26-04,Mistral Medium 3.5,Mistral,Mistral Medium,3.5,Current,Workhorse,Mistral API,HTTP API,Not-keyed,metered (not configured),No,7.8,7.4,7.4,7.6,7.5,7.6,7.0,7.2,7.6,7.3,7.6,7.2,7.0,7.6,7.3,7.8,7.8,7.6,8.2,7.8,7.2,6.6,7.6,7.4,7.2,,,,,8.0,8.0,7,8.2,7.8,7.4,7.6,7.6,7.4,7.5,7.5,128K,,,,high,4,4,"Balanced mid-tier, multilingual",,M,Latest medium; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-medium-3-5-26-04,Mistral Medium 3.5,Mistral,Mistral Medium,3.5,Current,Workhorse,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.8,7.4,7.4,7.6,7.5,7.6,7.0,7.2,7.6,7.3,7.6,7.2,7.0,7.6,7.3,7.8,7.8,7.6,8.2,7.8,7.2,6.6,7.6,7.4,7.2,,,,,8.0,8.0,7,8.2,7.8,7.4,7.6,7.6,7.4,7.5,7.5,128K,,,,high,4,4,"Balanced mid-tier, multilingual",,M,Latest medium; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-small-4-0-26-03,Mistral Small 4,Mistral,Mistral Small,4,Current,Fast-Cheap,Mistral API,HTTP API,Not-keyed,metered (not configured),No,7.0,6.6,6.6,7.0,6.8,7.0,6.4,6.6,7.0,6.8,7.0,6.6,6.2,7.0,6.7,7.4,7.4,7.2,7.8,7.5,6.6,6.0,7.0,6.8,6.6,,,,,8.6,8.6,6,9.0,8.1,7.0,7.2,7.2,7.0,7.1,7.0,128K,,,,high,3,3,Latest small; cheap multilingual,,M,Latest small; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mistral-small-4-0-26-03,Mistral Small 4,Mistral,Mistral Small,4,Current,Fast-Cheap,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.0,6.6,6.6,7.0,6.8,7.0,6.4,6.6,7.0,6.8,7.0,6.6,6.2,7.0,6.7,7.4,7.4,7.2,7.8,7.5,6.6,6.0,7.0,6.8,6.6,,,,,8.6,8.6,6,9.0,8.1,7.0,7.2,7.2,7.0,7.1,7.0,128K,,,,high,3,3,Latest small; cheap multilingual,,M,Latest small; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
magistral-medium-1-2-25-09,Magistral Medium 1.2,Mistral,Magistral,1.2,Current,Reasoning,Mistral API,HTTP API,Not-keyed,metered (not configured),No,8.0,8.0,7.4,7.6,7.8,7.4,6.8,6.8,7.4,7.1,7.2,7.2,6.6,7.4,7.1,7.2,7.2,7.0,7.6,7.2,7.4,6.8,7.4,8.0,7.4,,,,,7.0,7.0,6,7.5,6.9,7.4,7.6,7.4,7.4,7.5,7.3,128K,,,,high,4,3,Mistral reasoning model,,M,Reasoning variant; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
magistral-medium-1-2-25-09,Magistral Medium 1.2,Mistral,Magistral,1.2,Current,Reasoning,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.0,8.0,7.4,7.6,7.8,7.4,6.8,6.8,7.4,7.1,7.2,7.2,6.6,7.4,7.1,7.2,7.2,7.0,7.6,7.2,7.4,6.8,7.4,8.0,7.4,,,,,7.0,7.0,6,7.5,6.9,7.4,7.6,7.4,7.4,7.5,7.3,128K,,,,high,4,3,Mistral reasoning model,,M,Reasoning variant; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
codestral-25-08,Codestral,Mistral,Codestral,25-08,Current,Coder Specialist,Mistral API,HTTP API,Not-keyed,metered (not configured),No,6.6,6.2,6.2,6.6,6.4,8.0,7.2,7.4,7.8,7.6,7.2,6.8,6.0,7.2,6.8,6.4,6.6,6.4,6.6,6.5,6.6,6.0,7.0,7.0,6.7,,,,,8.6,8.6,7,8.5,8.2,7.0,7.2,7.2,7.0,7.1,7.0,256K,,,,high,4,4,Fast code completion/generation,Non-coding,M,Mistral code model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
codestral-25-08,Codestral,Mistral,Codestral,25-08,Current,Coder Specialist,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,6.6,6.2,6.2,6.6,6.4,8.0,7.2,7.4,7.8,7.6,7.2,6.8,6.0,7.2,6.8,6.4,6.6,6.4,6.6,6.5,6.6,6.0,7.0,7.0,6.7,,,,,8.6,8.6,7,8.5,8.2,7.0,7.2,7.2,7.0,7.1,7.0,256K,,,,high,4,4,Fast code completion/generation,Non-coding,M,Mistral code model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
ministral-3-8b-25-12,Ministral 3 (8B),Mistral,Ministral 3,8b,Current,Edge / Local,Ollama (local),Local,Running (free),local_free,Yes,6.4,5.8,5.6,6.2,6.0,6.2,5.4,5.6,6.0,5.8,6.2,5.8,5.0,6.2,5.8,6.6,6.6,6.4,6.8,6.6,5.8,5.2,6.2,6.0,5.8,,,,,8.5,8.0,5,9.5,7.8,6.4,6.6,6.6,6.4,6.5,6.3,128K,,,,medium,3,3,Edge-optimized local chat (runs on Dell),Depth tasks,L,Edge 8B; local on Dell (ministral-3:8b); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
ministral-3-8b-25-12,Ministral 3 (8B),Mistral,Ministral 3,8b,Current,Edge / Local,Mistral API,HTTP API,Not-keyed,metered (not configured),No,6.4,5.8,5.6,6.2,6.0,6.2,5.4,5.6,6.0,5.8,6.2,5.8,5.0,6.2,5.8,6.6,6.6,6.4,6.8,6.6,5.8,5.2,6.2,6.0,5.8,,,,,8.5,8.0,5,9.5,7.8,6.4,6.6,6.6,6.4,6.5,6.3,128K,,,,medium,3,3,Edge-optimized local chat (runs on Dell),Depth tasks,L,Edge 8B; local on Dell (ministral-3:8b); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-v4-pro,DeepSeek V4 Pro,DeepSeek,DeepSeek V4,v4-pro,Current,Open Flagship (cheap),DeepSeek API,HTTP API,Not-keyed,metered (not configured),No,9.0,8.8,8.6,8.4,8.7,8.8,8.6,8.4,8.8,8.7,8.4,8.4,8.0,8.4,8.3,8.2,8.2,8.0,8.0,8.1,8.2,7.4,8.4,8.4,8.1,,,,,7.0,7.0,10,9.5,8.4,7.8,7.8,7.6,7.8,7.8,8.3,1M,,0.14,,high,5,4,Frontier reasoning/coding at price floor ($0.14/M),Native multimodal,H,"Leads SWE-bench/LiveCodeBench; 1.6T/49B-active; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
deepseek-v4-pro,DeepSeek V4 Pro,DeepSeek,DeepSeek V4,v4-pro,Current,Open Flagship (cheap),Together AI,Aggregator,Not-keyed,metered (not configured),No,9.0,8.8,8.6,8.4,8.7,8.8,8.6,8.4,8.8,8.7,8.4,8.4,8.0,8.4,8.3,8.2,8.2,8.0,8.0,8.1,8.2,7.4,8.4,8.4,8.1,,,,,7.0,7.0,10,9.5,8.4,7.8,7.8,7.6,7.8,7.8,8.3,1M,,0.14,,high,5,4,Frontier reasoning/coding at price floor ($0.14/M),Native multimodal,H,"Leads SWE-bench/LiveCodeBench; 1.6T/49B-active; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
deepseek-v4-pro,DeepSeek V4 Pro,DeepSeek,DeepSeek V4,v4-pro,Current,Open Flagship (cheap),Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,9.0,8.8,8.6,8.4,8.7,8.8,8.6,8.4,8.8,8.7,8.4,8.4,8.0,8.4,8.3,8.2,8.2,8.0,8.0,8.1,8.2,7.4,8.4,8.4,8.1,,,,,7.0,7.0,10,9.5,8.4,7.8,7.8,7.6,7.8,7.8,8.3,1M,,0.14,,high,5,4,Frontier reasoning/coding at price floor ($0.14/M),Native multimodal,H,"Leads SWE-bench/LiveCodeBench; 1.6T/49B-active; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
deepseek-v4-pro,DeepSeek V4 Pro,DeepSeek,DeepSeek V4,v4-pro,Current,Open Flagship (cheap),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,9.0,8.8,8.6,8.4,8.7,8.8,8.6,8.4,8.8,8.7,8.4,8.4,8.0,8.4,8.3,8.2,8.2,8.0,8.0,8.1,8.2,7.4,8.4,8.4,8.1,,,,,7.0,7.0,10,9.5,8.4,7.8,7.8,7.6,7.8,7.8,8.3,1M,,0.14,,high,5,4,Frontier reasoning/coding at price floor ($0.14/M),Native multimodal,H,"Leads SWE-bench/LiveCodeBench; 1.6T/49B-active; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,DeepSeek V4,v4-flash,Current,Fast-Cheap,DeepSeek API,HTTP API,Not-keyed,metered (not configured),No,8.0,7.8,7.4,7.6,7.7,7.8,7.4,7.2,7.8,7.5,7.6,7.4,7.0,7.6,7.4,7.6,7.6,7.4,7.4,7.5,7.2,6.6,7.6,7.4,7.2,,,,,8.6,8.6,10,9.6,9.2,7.4,7.6,7.4,7.4,7.5,7.7,1M,,,,medium,4,3,Fast cheap long-context,,M,284B/13B-active; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,DeepSeek V4,v4-flash,Current,Fast-Cheap,Together AI,Aggregator,Not-keyed,metered (not configured),No,8.0,7.8,7.4,7.6,7.7,7.8,7.4,7.2,7.8,7.5,7.6,7.4,7.0,7.6,7.4,7.6,7.6,7.4,7.4,7.5,7.2,6.6,7.6,7.4,7.2,,,,,8.6,8.6,10,9.6,9.2,7.4,7.6,7.4,7.4,7.5,7.7,1M,,,,medium,4,3,Fast cheap long-context,,M,284B/13B-active; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-v4-flash,DeepSeek V4 Flash,DeepSeek,DeepSeek V4,v4-flash,Current,Fast-Cheap,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.0,7.8,7.4,7.6,7.7,7.8,7.4,7.2,7.8,7.5,7.6,7.4,7.0,7.6,7.4,7.6,7.6,7.4,7.4,7.5,7.2,6.6,7.6,7.4,7.2,,,,,8.6,8.6,10,9.6,9.2,7.4,7.6,7.4,7.4,7.5,7.7,1M,,,,medium,4,3,Fast cheap long-context,,M,284B/13B-active; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-v3-1,DeepSeek V3.1,DeepSeek,DeepSeek V3,v3.1,Legacy,General/long-ctx,DeepSeek API,HTTP API,Not-keyed,metered (not configured),No,7.8,7.4,7.2,7.4,7.5,7.6,7.0,7.0,7.6,7.3,7.2,7.0,6.6,7.4,7.0,7.4,7.4,7.2,7.2,7.3,7.0,6.4,7.4,7.2,7.0,,,,,7.5,7.5,9,9.2,8.3,7.2,7.4,7.2,7.2,7.2,7.4,128K,,,,high,4,3,"General chat + long context, cheap",,M,Prior DeepSeek; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-v3-1,DeepSeek V3.1,DeepSeek,DeepSeek V3,v3.1,Legacy,General/long-ctx,Together AI,Aggregator,Not-keyed,metered (not configured),No,7.8,7.4,7.2,7.4,7.5,7.6,7.0,7.0,7.6,7.3,7.2,7.0,6.6,7.4,7.0,7.4,7.4,7.2,7.2,7.3,7.0,6.4,7.4,7.2,7.0,,,,,7.5,7.5,9,9.2,8.3,7.2,7.4,7.2,7.2,7.2,7.4,128K,,,,high,4,3,"General chat + long context, cheap",,M,Prior DeepSeek; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-v3-1,DeepSeek V3.1,DeepSeek,DeepSeek V3,v3.1,Legacy,General/long-ctx,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.8,7.4,7.2,7.4,7.5,7.6,7.0,7.0,7.6,7.3,7.2,7.0,6.6,7.4,7.0,7.4,7.4,7.2,7.2,7.3,7.0,6.4,7.4,7.2,7.0,,,,,7.5,7.5,9,9.2,8.3,7.2,7.4,7.2,7.2,7.2,7.4,128K,,,,high,4,3,"General chat + long context, cheap",,M,Prior DeepSeek; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-r1,DeepSeek R1,DeepSeek,DeepSeek R1,r1,Legacy,Reasoning (open),DeepSeek API,HTTP API,Not-keyed,metered (not configured),No,8.4,8.6,7.8,7.8,8.2,7.8,7.4,7.2,7.8,7.5,7.4,7.4,6.8,7.6,7.3,7.4,7.4,7.2,7.2,7.3,7.6,7.2,7.6,8.0,7.6,,,,,6.5,6.0,8,9.0,7.4,7.2,7.4,7.0,7.2,7.2,7.5,128K,,,,high,4,3,Open multi-step reasoning; distills run locally,,M,Open reasoning model; R1-distill local; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-r1,DeepSeek R1,DeepSeek,DeepSeek R1,r1,Legacy,Reasoning (open),Ollama (local),Local,Running (free),local_free,Yes,8.4,8.6,7.8,7.8,8.2,7.8,7.4,7.2,7.8,7.5,7.4,7.4,6.8,7.6,7.3,7.4,7.4,7.2,7.2,7.3,7.6,7.2,7.6,8.0,7.6,,,,,6.5,6.0,8,9.0,7.4,7.2,7.4,7.0,7.2,7.2,7.5,128K,,,,high,4,3,Open multi-step reasoning; distills run locally,,M,Open reasoning model; R1-distill local; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-r1,DeepSeek R1,DeepSeek,DeepSeek R1,r1,Legacy,Reasoning (open),Groq,Aggregator,Not-keyed,metered (not configured),No,8.4,8.6,7.8,7.8,8.2,7.8,7.4,7.2,7.8,7.5,7.4,7.4,6.8,7.6,7.3,7.4,7.4,7.2,7.2,7.3,7.6,7.2,7.6,8.0,7.6,,,,,6.5,6.0,8,9.0,7.4,7.2,7.4,7.0,7.2,7.2,7.5,128K,,,,high,4,3,Open multi-step reasoning; distills run locally,,M,Open reasoning model; R1-distill local; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-r1,DeepSeek R1,DeepSeek,DeepSeek R1,r1,Legacy,Reasoning (open),GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,8.4,8.6,7.8,7.8,8.2,7.8,7.4,7.2,7.8,7.5,7.4,7.4,6.8,7.6,7.3,7.4,7.4,7.2,7.2,7.3,7.6,7.2,7.6,8.0,7.6,,,,,6.5,6.0,8,9.0,7.4,7.2,7.4,7.0,7.2,7.2,7.5,128K,,,,high,4,3,Open multi-step reasoning; distills run locally,,M,Open reasoning model; R1-distill local; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-r1,DeepSeek R1,DeepSeek,DeepSeek R1,r1,Legacy,Reasoning (open),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,8.4,8.6,7.8,7.8,8.2,7.8,7.4,7.2,7.8,7.5,7.4,7.4,6.8,7.6,7.3,7.4,7.4,7.2,7.2,7.3,7.6,7.2,7.6,8.0,7.6,,,,,6.5,6.0,8,9.0,7.4,7.2,7.4,7.0,7.2,7.2,7.5,128K,,,,high,4,3,Open multi-step reasoning; distills run locally,,M,Open reasoning model; R1-distill local; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4,Phi-4,Microsoft,Phi-4,4,Current,Small Reasoner,GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,7.6,7.6,6.6,6.8,7.1,7.0,6.2,6.4,7.0,6.7,6.8,6.4,5.8,7.0,6.5,6.8,6.8,6.8,6.6,6.8,6.6,6.0,7.0,7.4,6.8,,,,,8.4,8.0,4,9.0,7.3,7.0,7.2,7.0,7.0,7.0,6.9,16K,,,,medium,3,3,Strong reasoning/math for size; on-device,Long context; agentic autonomy,M,Data-efficient SLM; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4,Phi-4,Microsoft,Phi-4,4,Current,Small Reasoner,Azure AI Foundry,Aggregator,Not credentialed,metered (not configured),No,7.6,7.6,6.6,6.8,7.1,7.0,6.2,6.4,7.0,6.7,6.8,6.4,5.8,7.0,6.5,6.8,6.8,6.8,6.6,6.8,6.6,6.0,7.0,7.4,6.8,,,,,8.4,8.0,4,9.0,7.3,7.0,7.2,7.0,7.0,7.0,6.9,16K,,,,medium,3,3,Strong reasoning/math for size; on-device,Long context; agentic autonomy,M,Data-efficient SLM; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4-reasoning-plus,Phi-4 Reasoning+,Microsoft,Phi-4,4-reasoning-plus,Current,Small Reasoner,GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,8.0,8.2,6.8,6.8,7.4,7.2,6.6,6.6,7.2,6.9,6.8,6.6,5.8,7.0,6.5,6.6,6.6,6.6,6.4,6.5,7.0,6.4,7.0,7.6,7.0,,,,,8.0,7.6,4,8.8,7.1,7.2,7.2,7.0,7.0,7.1,7.0,32K,,,,high,4,3,RL-enhanced compact reasoning/math,,M,Reasoning-tuned Phi-4; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4-reasoning-plus,Phi-4 Reasoning+,Microsoft,Phi-4,4-reasoning-plus,Current,Small Reasoner,Azure AI Foundry,Aggregator,Not credentialed,metered (not configured),No,8.0,8.2,6.8,6.8,7.4,7.2,6.6,6.6,7.2,6.9,6.8,6.6,5.8,7.0,6.5,6.6,6.6,6.6,6.4,6.5,7.0,6.4,7.0,7.6,7.0,,,,,8.0,7.6,4,8.8,7.1,7.2,7.2,7.0,7.0,7.1,7.0,32K,,,,high,4,3,RL-enhanced compact reasoning/math,,M,Reasoning-tuned Phi-4; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4-multimodal,Phi-4 Multimodal,Microsoft,Phi-4,4-multimodal,Current,Small Multimodal,GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,7.0,6.6,6.0,6.4,6.5,6.4,5.6,5.8,6.4,6.0,6.2,5.8,5.2,6.4,5.9,6.6,6.6,6.6,7.2,6.8,6.2,5.6,6.6,6.6,6.2,7.4,7.2,7.0,7.2,8.2,8.0,4,9.0,7.3,6.8,7.0,7.0,6.8,6.9,6.5,128K,,,,medium,3,3,"Compact text+vision+audio, 20+ langs",Hardest reasoning,M,Phi multimodal; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4-multimodal,Phi-4 Multimodal,Microsoft,Phi-4,4-multimodal,Current,Small Multimodal,Azure AI Foundry,Aggregator,Not credentialed,metered (not configured),No,7.0,6.6,6.0,6.4,6.5,6.4,5.6,5.8,6.4,6.0,6.2,5.8,5.2,6.4,5.9,6.6,6.6,6.6,7.2,6.8,6.2,5.6,6.6,6.6,6.2,7.4,7.2,7.0,7.2,8.2,8.0,4,9.0,7.3,6.8,7.0,7.0,6.8,6.9,6.5,128K,,,,medium,3,3,"Compact text+vision+audio, 20+ langs",Hardest reasoning,M,Phi multimodal; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
